"Date","Austria","Belgium","Bulgaria","Croatia","Cyprus","Czech Republic","Denmark","Estonia","Finland","France","Germany","Greece","Hungary","Ireland","Italy","Latvia","Lithuania","Luxembourg","Malta","Netherlands","Norway","Poland","Portugal","Romania","Slovakia","Slovenia","Spain","Sweden","Switzerland","United Kingdom"
2022-02-23,3.2,7.2,7.1,8.8,16.9,3.65454545454545,5.2,-1.76428571428571,-12.7285714285714,8.75416666666667,6.5304347826087,12.11,4.53333333333333,7.35555555555556,9.10769230769231,-0.35,0,6.2,12.7,7.52,-0.0833333333333333,3.39,14.9266666666667,3.85714285714286,3.56,0.25,11.2460526315789,-3.78,4.34444444444444,6.14090909090909
2022-02-24,3.38888888888889,5.9,4.75,8.9,17.5,3.52727272727273,5.1,1.89285714285714,-0.739285714285714,8.14861111111111,6.60869565217391,9.67,4.38333333333333,3.5,8.97179487179487,2.8,1.86363636363636,5.6,12.2,6.28,1.33333333333333,4.05,13.6933333333333,2.66428571428571,3.32,1.65,11.0644736842105,1.75,3.62222222222222,3.90454545454545
2022-02-25,0.466666666666667,3.9,3.775,6.8,12.9,1.46363636363636,3.8,1.65714285714286,-0.921428571428571,6.19722222222222,3.18260869565217,9.39,4.73333333333333,6.86666666666667,8.83076923076923,2.95,2.91818181818182,1.7,12.8,5.1,0.05,4.03,13.96,3.34285714285714,2.66,-2.05,11.0065789473684,-0.53,0.955555555555556,5.52727272727273
2022-02-26,-0.744444444444444,3.3,4.75,5.4,14.2,0.372727272727273,2.03333333333333,-0.292857142857143,-5.75714285714286,5.54305555555556,2.99130434782609,9.26,4.63333333333333,8.66666666666667,6.33333333333333,0.95,2.29090909090909,1.7,12.3,3.3,1,2.36,14,3.61428571428571,1.52,-4.8,10.3078947368421,-2.11,-0.122222222222222,6.77272727272727
2022-02-27,-0.688888888888889,4.4,3.8,5.33333333333333,13.8,0.281818181818182,1.26666666666667,-1.47142857142857,-1.20714285714286,6.02916666666667,2.55652173913043,11.01,4.41666666666667,8.27777777777778,5.63846153846154,-0.8,-1.52727272727273,3.1,11.9,4.58,4.73333333333333,0.52,14.6,3.35714285714286,2.36,-4.15,11.0118421052632,0.34,-1.13333333333333,6.37272727272727
2022-02-28,-2.51111111111111,5.6,1.075,4.56666666666667,14.3,-2.11818181818182,2.16666666666667,1.02142857142857,-0.317857142857143,7.07083333333333,2.28695652173913,9.87,2.18333333333333,7.24444444444444,6.35128205128205,1.1,-1.30909090909091,3.7,11.3,4.86,3.28333333333333,-0.52,14.5666666666667,0.585714285714286,0.2,-5.4,10.9526315789474,-0.19,0.233333333333333,7.31818181818182
2022-03-01,-1.85555555555556,6.4,0.6,3.8,15.7,-1.92727272727273,2.33333333333333,0.914285714285714,-0.0714285714285714,7.48472222222222,2.36086956521739,7.81,2.03333333333333,4.47777777777778,4.92820512820513,0.8,-0.881818181818182,3.7,10.6,5.06,4.05,-0.61,15.06,-0.121428571428571,0.28,-4.8,11.4342105263158,0.72,0.655555555555556,5.40909090909091
2022-03-02,-0.844444444444444,6.9,1.525,4.46666666666667,15.2,-1.21818181818182,1.86666666666667,0.464285714285714,0.371428571428571,7.5875,2.51739130434783,8.12,1.96666666666667,7.38888888888889,5.44871794871795,0.475,-0.727272727272727,2.3,9.9,5.62,3.35,-0.17,14.3066666666667,0.157142857142857,0.54,-3.15,11.8855263157895,1.05,1.72222222222222,5.93181818181818
2022-03-03,-0.266666666666667,7,2.875,5.33333333333333,13.4,-1.27272727272727,2.43333333333333,0.557142857142857,-1.87857142857143,8.75694444444444,1.76086956521739,7.49,2.63333333333333,6.36666666666667,6.85128205128205,1.275,0.345454545454545,4.3,11.2,5.16,1.18333333333333,0.4,13.24,1.27857142857143,0.52,-1.65,10.7144736842105,-0.41,3.16666666666667,7.06818181818182
2022-03-04,-2.14444444444444,5.9,2.775,5.46666666666667,12.3,-1.86363636363636,1.43333333333333,-1.69285714285714,-6.54285714285714,7.93611111111111,1.30434782608696,9.72,2.16666666666667,4.31111111111111,7.31025641025641,-0.6,0.263636363636364,3.4,13.5,4.32,-0.5,1.2,13.2333333333333,1.09285714285714,0.22,-4.5,9.91710526315789,-3.58,0.766666666666667,5.59090909090909
