Key,Epoch,Average Train,Average Val
30000-Lambda-0.0001-LR-0.0001,16500,0.07938631772994995,0.4116416834294796
30000-Lambda-0.0001-LR-0.0001,17000,0.07938594967126847,0.4117300696671009
30000-Lambda-0.0001-LR-0.0001,17500,0.07938705831766128,0.4115792028605938
30000-Lambda-0.0001-LR-0.0001,18000,0.07938600927591324,0.41154617443680763
30000-Lambda-0.0001-LR-0.0001,18500,0.07938594669103623,0.41172201186418533
30000-Lambda-0.0001-LR-0.0001,19000,0.07938601672649384,0.4117578752338886
30000-Lambda-0.0001-LR-0.0001,19500,0.07938632965087891,0.4115541838109493
30000-Lambda-0.0001-LR-0.0001,20000,0.07938687354326249,0.4116029739379883
30000-Lambda-0.0001-LR-0.0001,20500,0.07938596159219742,0.41170459613204
30000-Lambda-0.0001-LR-0.0001,21000,0.07938645184040069,0.4118957966566086
30000-Lambda-0.0001-LR-0.0001,21500,0.0793863520026207,0.4116188585758209
30000-Lambda-0.0001-LR-0.0001,22000,0.07938715070486069,0.4118252918124199
30000-Lambda-0.0001-LR-0.0001,22500,0.0793887808918953,0.411236185580492
30000-Lambda-0.0001-LR-0.0001,23000,0.07938784658908844,0.41139766573905945
30000-Lambda-0.0001-LR-0.0001,23500,0.07938594371080399,0.41172097623348236
30000-Lambda-0.0001-LR-0.0001,24000,0.07938597053289413,0.4117538183927536
30000-Lambda-0.0001-LR-0.0001,24500,0.07938669025897979,0.411337923258543
30000-Lambda-0.0001-LR-0.0001,25000,0.07938597202301026,0.4117179624736309
30000-Lambda-0.0001-LR-0.0001,25500,0.07938645780086517,0.41166873276233673
30000-Lambda-0.0001-LR-0.0001,26000,0.07938680052757263,0.4117822237312794
30000-Lambda-0.0001-LR-0.0001,26500,0.07938596457242966,0.4117417186498642
30000-Lambda-0.0001-LR-0.0001,27000,0.07938657104969024,0.41171643510460854
30000-Lambda-0.0001-LR-0.0001,27500,0.0793872445821762,0.4116637259721756
30000-Lambda-0.0001-LR-0.0001,28000,0.07938595712184907,0.411673616617918
30000-Lambda-0.0001-LR-0.0001,28500,0.07938595563173294,0.41174599900841713
30000-Lambda-0.0001-LR-0.0001,29000,0.0793872356414795,0.41215311735868454
30000-Lambda-0.0001-LR-0.0001,29500,0.07938597947359086,0.41170015186071396
30000-Lambda-0.0001-LR-0.0001,30000,0.07938597351312637,0.4118459150195122
30000-Lambda-0.0001-LR-0.0005,500,4.1819031715393065,20.267911076545715
30000-Lambda-0.0001-LR-0.0005,1000,1.6631202340126037,7.967324256896973
30000-Lambda-0.0001-LR-0.0005,1500,0.8532604396343231,4.015082567930222
30000-Lambda-0.0001-LR-0.0005,2000,0.5135377943515778,2.414965808391571
30000-Lambda-0.0001-LR-0.0005,2500,0.3350002110004425,1.5820502787828445
30000-Lambda-0.0001-LR-0.0005,3000,0.2304343581199646,1.089470386505127
30000-Lambda-0.0001-LR-0.0005,3500,0.1661032870411873,0.7884933575987816
30000-Lambda-0.0001-LR-0.0005,4000,0.12651897966861725,0.6088760048151016
30000-Lambda-0.0001-LR-0.0005,4500,0.10314915925264359,0.5074635334312916
30000-Lambda-0.0001-LR-0.0005,5000,0.09025849550962448,0.45411326363682747
30000-Lambda-0.0001-LR-0.0005,5500,0.08376230746507644,0.428327351808548
30000-Lambda-0.0001-LR-0.0005,6000,0.08086975663900375,0.4172174893319607
30000-Lambda-0.0001-LR-0.0005,6500,0.07978649139404297,0.4131600521504879
30000-Lambda-0.0001-LR-0.0005,7000,0.07946618497371674,0.4119948446750641
30000-Lambda-0.0001-LR-0.0005,7500,0.07939693480730056,0.41174448281526566
30000-Lambda-0.0001-LR-0.0005,8000,0.07938736975193024,0.41165490075945854
30000-Lambda-0.0001-LR-0.0005,8500,0.07938599288463592,0.4117216318845749
30000-Lambda-0.0001-LR-0.0005,9000,0.07938598394393921,0.41172898560762405
30000-Lambda-0.0001-LR-0.0005,9500,0.07938601672649384,0.4119727164506912
30000-Lambda-0.0001-LR-0.0005,10000,0.07938595712184907,0.4116612672805786
30000-Lambda-0.0001-LR-0.0005,10500,0.07938609719276428,0.41163961216807365
30000-Lambda-0.0001-LR-0.0005,11000,0.07939547300338745,0.41255395114421844
30000-Lambda-0.0001-LR-0.0005,11500,0.07939543724060058,0.4108754023909569
30000-Lambda-0.0001-LR-0.0005,12000,0.07950158417224884,0.4087635912001133
30000-Lambda-0.0001-LR-0.0005,12500,0.0793859601020813,0.4117342419922352
30000-Lambda-0.0001-LR-0.0005,13000,0.07952332347631455,0.4168514609336853
30000-Lambda-0.0001-LR-0.0005,13500,0.0793859452009201,0.4117092154920101
30000-Lambda-0.0001-LR-0.0005,14000,0.07947658747434616,0.4115058518946171
30000-Lambda-0.0001-LR-0.0005,14500,0.07938711941242219,0.4114672765135765
30000-Lambda-0.0001-LR-0.0005,15000,0.07938650399446487,0.4115719869732857
30000-Lambda-0.0001-LR-0.0005,15500,0.07947071939706803,0.41007642820477486
30000-Lambda-0.0001-LR-0.0005,16000,0.07938729226589203,0.41134440898895264
30000-Lambda-0.0001-LR-0.0005,16500,0.07940780520439147,0.4105157367885113
30000-Lambda-0.0001-LR-0.0005,17000,0.07938600182533265,0.41167275235056877
30000-Lambda-0.0001-LR-0.0005,17500,0.07938597351312637,0.41179752722382545
30000-Lambda-0.0001-LR-0.0005,18000,0.07939145714044571,0.41212010011076927
30000-Lambda-0.0001-LR-0.0005,18500,0.07938602417707444,0.4119495041668415
30000-Lambda-0.0001-LR-0.0005,19000,0.07938603311777115,0.4116831161081791
30000-Lambda-0.0001-LR-0.0005,19500,0.0793859452009201,0.41171251237392426
30000-Lambda-0.0001-LR-0.0005,20000,0.07942623496055604,0.4141639918088913
30000-Lambda-0.0001-LR-0.0005,20500,0.07938635051250457,0.4115646593272686
30000-Lambda-0.0001-LR-0.0005,21000,0.07945259362459182,0.4105752557516098
30000-Lambda-0.0001-LR-0.0005,21500,0.0793859526515007,0.41172292083501816
30000-Lambda-0.0001-LR-0.0005,22000,0.07939005345106125,0.41144755110144615
30000-Lambda-0.0001-LR-0.0005,22500,0.07938627302646636,0.41198547929525375
30000-Lambda-0.0001-LR-0.0005,23000,0.07940750122070313,0.41108279675245285
30000-Lambda-0.0001-LR-0.0005,23500,0.0793864294886589,0.41151731833815575
30000-Lambda-0.0001-LR-0.0005,24000,0.07938629537820815,0.41184842586517334
30000-Lambda-0.0001-LR-0.0005,24500,0.07938605546951294,0.4112698510289192
30000-Lambda-0.0001-LR-0.0005,25000,0.07938604801893234,0.4121967554092407
30000-Lambda-0.0001-LR-0.0005,25500,0.07950266599655151,0.4169224761426449
30000-Lambda-0.0001-LR-0.0005,26000,0.07940463870763778,0.41029998660087585
30000-Lambda-0.0001-LR-0.0005,26500,0.07938597500324249,0.4117208383977413
30000-Lambda-0.0001-LR-0.0005,27000,0.0793861836194992,0.41206787899136543
30000-Lambda-0.0001-LR-0.0005,27500,0.07938612401485443,0.4130778908729553
30000-Lambda-0.0001-LR-0.0005,28000,0.07938600331544876,0.411786537617445
30000-Lambda-0.0001-LR-0.0005,28500,0.0793859452009201,0.4117276109755039
30000-Lambda-0.0001-LR-0.0005,29000,0.07938599139451981,0.41190455108880997
30000-Lambda-0.0001-LR-0.0005,29500,0.07938596755266189,0.41161102056503296
30000-Lambda-0.0001-LR-0.0005,30000,0.07940206974744797,0.4124305360019207
30000-Lambda-0.0001-LR-0.001,500,2.7314970970153807,13.966519355773926
30000-Lambda-0.0001-LR-0.001,1000,1.23847838640213,6.593601047992706
30000-Lambda-0.0001-LR-0.001,1500,0.7133115828037262,3.8566088005900383
30000-Lambda-0.0001-LR-0.001,2000,0.46692949831485747,2.5418401956558228
30000-Lambda-0.0001-LR-0.001,2500,0.32746826112270355,1.77315004914999
30000-Lambda-0.0001-LR-0.001,3000,0.24022945612668992,1.2777650766074657
30000-Lambda-0.0001-LR-0.001,3500,0.1823817178606987,0.9471222199499607
30000-Lambda-0.0001-LR-0.001,4000,0.1431456834077835,0.7281165756285191
30000-Lambda-0.0001-LR-0.001,4500,0.116966512799263,0.5887757651507854
30000-Lambda-0.0001-LR-0.001,5000,0.10019826143980026,0.5046238340437412
30000-Lambda-0.0001-LR-0.001,5500,0.0900228351354599,0.4565136320888996
30000-Lambda-0.0001-LR-0.001,6000,0.08427393585443496,0.430890966206789
30000-Lambda-0.0001-LR-0.001,6500,0.08137354403734207,0.41659705340862274
30000-Lambda-0.0001-LR-0.001,7000,0.0800371527671814,0.4137461706995964
30000-Lambda-0.0001-LR-0.001,7500,0.07956865131855011,0.4101698398590088
30000-Lambda-0.0001-LR-0.001,8000,0.07942056655883789,0.41190823912620544
30000-Lambda-0.0001-LR-0.001,8500,0.07939062714576721,0.411690603941679
30000-Lambda-0.0001-LR-0.001,9000,0.07938894480466843,0.4113437533378601
30000-Lambda-0.0001-LR-0.001,9500,0.07938596457242966,0.411723580211401
30000-Lambda-0.0001-LR-0.001,10000,0.07938640266656875,0.41186903417110443
30000-Lambda-0.0001-LR-0.001,10500,0.07943811267614365,0.4140858165919781
30000-Lambda-0.0001-LR-0.001,11000,0.07964138239622116,0.41829995810985565
30000-Lambda-0.0001-LR-0.001,11500,0.0793859526515007,0.4117074944078922
30000-Lambda-0.0001-LR-0.001,12000,0.07938600182533265,0.4117722623050213
30000-Lambda-0.0001-LR-0.001,12500,0.0793859601020813,0.4117409363389015
30000-Lambda-0.0001-LR-0.001,13000,0.07945179492235184,0.4131432771682739
30000-Lambda-0.0001-LR-0.001,13500,0.0794109508395195,0.41196415945887566
30000-Lambda-0.0001-LR-0.001,14000,0.07954631596803666,0.4165259636938572
30000-Lambda-0.0001-LR-0.001,14500,0.07961625456809998,0.41696150973439217
30000-Lambda-0.0001-LR-0.001,15000,0.07938649505376816,0.41087041422724724
30000-Lambda-0.0001-LR-0.001,15500,0.07938608080148697,0.41165561601519585
30000-Lambda-0.0001-LR-0.001,16000,0.07952596694231033,0.407274067401886
30000-Lambda-0.0001-LR-0.001,16500,0.0793859526515007,0.41175350919365883
30000-Lambda-0.0001-LR-0.001,17000,0.07938644140958787,0.41184889897704124
30000-Lambda-0.0001-LR-0.001,17500,0.0799066185951233,0.41514550894498825
30000-Lambda-0.0001-LR-0.001,18000,0.07938630133867264,0.411862101405859
30000-Lambda-0.0001-LR-0.001,18500,0.07938594371080399,0.4117279201745987
30000-Lambda-0.0001-LR-0.001,19000,0.07941031157970428,0.41241734474897385
30000-Lambda-0.0001-LR-0.001,19500,0.0794253721833229,0.4105386547744274
30000-Lambda-0.0001-LR-0.001,20000,0.07938594818115234,0.41172172874212265
30000-Lambda-0.0001-LR-0.001,20500,0.07946415394544601,0.41378048062324524
30000-Lambda-0.0001-LR-0.001,21000,0.079436656832695,0.40966350957751274
30000-Lambda-0.0001-LR-0.001,21500,0.07943600714206696,0.41145702823996544
30000-Lambda-0.0001-LR-0.001,22000,0.07938760668039321,0.41116971150040627
30000-Lambda-0.0001-LR-0.001,22500,0.07974654883146286,0.4085133895277977
30000-Lambda-0.0001-LR-0.001,23000,0.07939211577177048,0.40905512124300003
30000-Lambda-0.0001-LR-0.001,23500,0.07938594371080399,0.41173043847084045
30000-Lambda-0.0001-LR-0.001,24000,0.07942548841238022,0.41341250017285347
30000-Lambda-0.0001-LR-0.001,24500,0.07938699424266815,0.4120623767375946
30000-Lambda-0.0001-LR-0.001,25000,0.07944353222846985,0.41407812386751175
30000-Lambda-0.0001-LR-0.001,25500,0.07988919168710709,0.417812492698431
30000-Lambda-0.0001-LR-0.001,26000,0.079388827085495,0.41101689636707306
30000-Lambda-0.0001-LR-0.001,26500,0.0793859526515007,0.4117187149822712
30000-Lambda-0.0001-LR-0.001,27000,0.07953789979219436,0.4125203490257263
30000-Lambda-0.0001-LR-0.001,27500,0.07938594967126847,0.41173191368579865
30000-Lambda-0.0001-LR-0.001,28000,0.07963237762451172,0.4197364114224911
30000-Lambda-0.0001-LR-0.001,28500,0.07987827509641647,0.42184993252158165
30000-Lambda-0.0001-LR-0.001,29000,0.0794328972697258,0.41342366114258766
30000-Lambda-0.0001-LR-0.001,29500,0.07938610166311263,0.41143329069018364
30000-Lambda-0.0001-LR-0.001,30000,0.07946458458900452,0.411484457552433
30000-Lambda-0.0001-LR-0.005,500,0.7598843067884445,4.039941765367985
30000-Lambda-0.0001-LR-0.005,1000,0.25678528249263766,1.3293043375015259
30000-Lambda-0.0001-LR-0.005,1500,0.1293710172176361,0.6642437428236008
30000-Lambda-0.0001-LR-0.005,2000,0.0934167519211769,0.4842286817729473
30000-Lambda-0.0001-LR-0.005,2500,0.08297471255064011,0.43039248511195183
30000-Lambda-0.0001-LR-0.005,3000,0.08017956614494323,0.4160357937216759
30000-Lambda-0.0001-LR-0.005,3500,0.0795168936252594,0.4121893271803856
30000-Lambda-0.0001-LR-0.005,4000,0.07940046489238739,0.4118245914578438
30000-Lambda-0.0001-LR-0.005,4500,0.07938698530197144,0.41173454374074936
30000-Lambda-0.0001-LR-0.005,5000,0.07940706759691238,0.41392261162400246
30000-Lambda-0.0001-LR-0.005,5500,0.07938611060380936,0.411741703748703
30000-Lambda-0.0001-LR-0.005,6000,0.0795035257935524,0.40924616530537605
30000-Lambda-0.0001-LR-0.005,6500,0.08058756291866302,0.4061368480324745
30000-Lambda-0.0001-LR-0.005,7000,0.0794813871383667,0.41138695180416107
30000-Lambda-0.0001-LR-0.005,7500,0.07996013164520263,0.4297015219926834
30000-Lambda-0.0001-LR-0.005,8000,0.07941508442163467,0.41580572351813316
30000-Lambda-0.0001-LR-0.005,8500,0.07945160120725632,0.4148593246936798
30000-Lambda-0.0001-LR-0.005,9000,0.07938605695962905,0.41051752120256424
30000-Lambda-0.0001-LR-0.005,9500,0.07938596755266189,0.4117412306368351
30000-Lambda-0.0001-LR-0.005,10000,0.07986398339271546,0.4203973710536957
30000-Lambda-0.0001-LR-0.005,10500,0.07939605712890625,0.4086378403007984
30000-Lambda-0.0001-LR-0.005,11000,0.0796287938952446,0.4171110540628433
30000-Lambda-0.0001-LR-0.005,11500,0.07946079820394517,0.41396816074848175
30000-Lambda-0.0001-LR-0.005,12000,0.07938955575227738,0.41180427372455597
30000-Lambda-0.0001-LR-0.005,12500,0.08029517084360123,0.40891047939658165
30000-Lambda-0.0001-LR-0.005,13000,0.0794210597872734,0.4147145487368107
30000-Lambda-0.0001-LR-0.005,13500,0.07938595563173294,0.41176924481987953
30000-Lambda-0.0001-LR-0.005,14000,0.08617909252643585,0.4373655654489994
30000-Lambda-0.0001-LR-0.005,14500,0.09108320474624634,0.4799383506178856
30000-Lambda-0.0001-LR-0.005,15000,0.07944826781749725,0.410606037825346
30000-Lambda-0.0001-LR-0.005,15500,0.07940431237220764,0.4122554697096348
30000-Lambda-0.0001-LR-0.005,16000,0.07939695566892624,0.41152311488986015
30000-Lambda-0.0001-LR-0.005,16500,0.08271465301513672,0.4240422695875168
30000-Lambda-0.0001-LR-0.005,17000,0.07952225357294082,0.4076928608119488
30000-Lambda-0.0001-LR-0.005,17500,0.07942813783884048,0.41045020520687103
30000-Lambda-0.0001-LR-0.005,18000,0.07958581298589706,0.4183491878211498
30000-Lambda-0.0001-LR-0.005,18500,0.07938680499792099,0.4119662642478943
30000-Lambda-0.0001-LR-0.005,19000,0.08631683886051178,0.42598411440849304
30000-Lambda-0.0001-LR-0.005,19500,0.08428376019001008,0.4612328000366688
30000-Lambda-0.0001-LR-0.005,20000,0.07938594967126847,0.4117189832031727
30000-Lambda-0.0001-LR-0.005,20500,0.07938810884952545,0.41156161576509476
30000-Lambda-0.0001-LR-0.005,21000,0.09170280992984772,0.44561493396759033
30000-Lambda-0.0001-LR-0.005,21500,0.08974709659814835,0.5056121870875359
30000-Lambda-0.0001-LR-0.005,22000,0.07938608825206757,0.41172023490071297
30000-Lambda-0.0001-LR-0.005,22500,0.08527219742536545,0.4492422789335251
30000-Lambda-0.0001-LR-0.005,23000,0.07983974218368531,0.4263847954571247
30000-Lambda-0.0001-LR-0.005,23500,0.08336743265390396,0.4556589163839817
30000-Lambda-0.0001-LR-0.005,24000,0.07938594669103623,0.41171927377581596
30000-Lambda-0.0001-LR-0.005,24500,0.08075866252183914,0.4343109801411629
30000-Lambda-0.0001-LR-0.005,25000,0.08764587789773941,0.4087950773537159
30000-Lambda-0.0001-LR-0.005,25500,0.0795927733182907,0.40613873675465584
30000-Lambda-0.0001-LR-0.005,26000,0.08010973930358886,0.4092271439731121
30000-Lambda-0.0001-LR-0.005,26500,0.07938869446516036,0.41168251633644104
30000-Lambda-0.0001-LR-0.005,27000,0.08378667533397674,0.4300575777888298
30000-Lambda-0.0001-LR-0.005,27500,0.08062271773815155,0.43658602237701416
30000-Lambda-0.0001-LR-0.005,28000,0.07945470660924911,0.44482477754354477
30000-Lambda-0.0001-LR-0.005,28500,0.07938596159219742,0.41173890605568886
30000-Lambda-0.0001-LR-0.005,29000,0.09105224013328553,0.43644241988658905
30000-Lambda-0.0001-LR-0.005,29500,0.07962706536054612,0.414350051432848
30000-Lambda-0.0001-LR-0.005,30000,0.07939514517784119,0.4120355062186718
30000-Lambda-0.0001-LR-0.01,500,0.08750958740711212,0.46330875530838966
30000-Lambda-0.0001-LR-0.01,1000,0.07941409647464752,0.41201233863830566
30000-Lambda-0.0001-LR-0.01,1500,0.08872064650058746,0.42505601420998573
30000-Lambda-0.0001-LR-0.01,2000,0.07970631569623947,0.4079514965415001
30000-Lambda-0.0001-LR-0.01,2500,0.0794719859957695,0.41033779457211494
30000-Lambda-0.0001-LR-0.01,3000,0.07941564470529557,0.41000785678625107
30000-Lambda-0.0001-LR-0.01,3500,0.103502656519413,0.43859225139021873
30000-Lambda-0.0001-LR-0.01,4000,0.07939373105764388,0.4091659300029278
30000-Lambda-0.0001-LR-0.01,4500,0.0795954018831253,0.4080902822315693
30000-Lambda-0.0001-LR-0.01,5000,0.07938646525144577,0.4114622622728348
30000-Lambda-0.0001-LR-0.01,5500,0.16101690381765366,0.9941717237234116
30000-Lambda-0.0001-LR-0.01,6000,0.11368191242218018,0.6217759363353252
30000-Lambda-0.0001-LR-0.01,6500,0.07993847280740737,0.41672078892588615
30000-Lambda-0.0001-LR-0.01,7000,0.07939739376306534,0.41062160581350327
30000-Lambda-0.0001-LR-0.01,7500,0.07942593246698379,0.41122040525078773
30000-Lambda-0.0001-LR-0.01,8000,0.0799625501036644,0.41306599602103233
30000-Lambda-0.0001-LR-0.01,8500,0.08022098243236542,0.4333419241011143
30000-Lambda-0.0001-LR-0.01,9000,0.07938595712184907,0.41173259168863297
30000-Lambda-0.0001-LR-0.01,9500,0.0794072687625885,0.4113255403935909
30000-Lambda-0.0001-LR-0.01,10000,0.079743692278862,0.41256898641586304
30000-Lambda-0.0001-LR-0.01,10500,0.09182104468345642,0.4783906750380993
30000-Lambda-0.0001-LR-0.01,11000,0.07938603609800339,0.41183043643832207
30000-Lambda-0.0001-LR-0.01,11500,0.07952932119369507,0.4102841094136238
30000-Lambda-0.0001-LR-0.01,12000,0.1349148765206337,0.4335470162332058
30000-Lambda-0.0001-LR-0.01,12500,0.07998412102460861,0.40342286974191666
30000-Lambda-0.0001-LR-0.01,13000,0.07938810586929321,0.4125501923263073
30000-Lambda-0.0001-LR-0.01,13500,0.08321212083101273,0.41959281638264656
30000-Lambda-0.0001-LR-0.01,14000,0.07943448424339294,0.4124320223927498
30000-Lambda-0.0001-LR-0.01,14500,0.09614771902561188,0.5747507251799107
30000-Lambda-0.0001-LR-0.01,15000,0.0794826552271843,0.4108498990535736
30000-Lambda-0.0001-LR-0.01,15500,0.0793969377875328,0.4088394455611706
30000-Lambda-0.0001-LR-0.01,16000,0.07938604205846786,0.411735225468874
30000-Lambda-0.0001-LR-0.01,16500,0.12680235207080842,0.8018399998545647
30000-Lambda-0.0001-LR-0.01,17000,0.08057173192501069,0.4240662679076195
30000-Lambda-0.0001-LR-0.01,17500,0.07938743382692337,0.4118071459233761
30000-Lambda-0.0001-LR-0.01,18000,0.07963622659444809,0.41193804889917374
30000-Lambda-0.0001-LR-0.01,18500,0.07941843867301941,0.41321687027812004
30000-Lambda-0.0001-LR-0.01,19000,0.09817961156368256,0.50782610476017
