Key,Epoch,Average Train,Average Val
30000-Lambda-0.0001-LR-5e-05,14500,1.4836115151643754,1.7283151477575303
30000-Lambda-0.0001-LR-5e-05,15000,1.0909137740731238,1.2759321436285973
30000-Lambda-0.0001-LR-5e-05,15500,0.7869748413562775,0.9232593789696694
30000-Lambda-0.0001-LR-5e-05,16000,0.5545951277017593,0.651544389128685
30000-Lambda-0.0001-LR-5e-05,16500,0.3801084950566292,0.4461122568696737
30000-Lambda-0.0001-LR-5e-05,17000,0.25288957059383393,0.29563278555870054
30000-Lambda-0.0001-LR-5e-05,17500,0.16377933509647846,0.19012647718191147
30000-Lambda-0.0001-LR-5e-05,18000,0.10418276563286781,0.11974575109779835
30000-Lambda-0.0001-LR-5e-05,18500,0.06627338975667954,0.07527021542191506
30000-Lambda-0.0001-LR-5e-05,19000,0.043438741192221644,0.048515668511390685
30000-Lambda-0.0001-LR-5e-05,19500,0.030516935512423515,0.033521559089422226
30000-Lambda-0.0001-LR-5e-05,20000,0.02371541652828455,0.025532519444823265
30000-Lambda-0.0001-LR-5e-05,20500,0.02044487837702036,0.021755675412714483
30000-Lambda-0.0001-LR-5e-05,21000,0.019051711075007915,0.02011623401194811
30000-Lambda-0.0001-LR-5e-05,21500,0.018532749637961386,0.01949630044400692
30000-Lambda-0.0001-LR-5e-05,22000,0.018405618146061897,0.019421019405126572
30000-Lambda-0.0001-LR-5e-05,22500,0.01833294816315174,0.019204087555408478
30000-Lambda-0.0001-LR-5e-05,23000,0.01832677386701107,0.0192816324532032
30000-Lambda-0.0001-LR-5e-05,23500,0.01836614329367876,0.01933300867676735
30000-Lambda-0.0001-LR-5e-05,24000,0.01832114942371845,0.01923860590904951
30000-Lambda-0.0001-LR-5e-05,24500,0.01832172404974699,0.019236204959452153
30000-Lambda-0.0001-LR-5e-05,25000,0.01832250151783228,0.019251469895243643
30000-Lambda-0.0001-LR-5e-05,25500,0.018322102166712283,0.019231036119163037
30000-Lambda-0.0001-LR-5e-05,26000,0.01834074463695288,0.019256684556603433
30000-Lambda-0.0001-LR-5e-05,26500,0.01838916651904583,0.01914513949304819
30000-Lambda-0.0001-LR-5e-05,27000,0.018322121910750867,0.019223548471927643
30000-Lambda-0.0001-LR-5e-05,27500,0.01832663770765066,0.019330286979675294
30000-Lambda-0.0001-LR-5e-05,28000,0.01832114402204752,0.01923494916409254
30000-Lambda-0.0001-LR-5e-05,28500,0.0183239221572876,0.019309897534549238
30000-Lambda-0.0001-LR-5e-05,29000,0.018339740112423897,0.019352351874113084
30000-Lambda-0.0001-LR-5e-05,29500,0.018394394591450692,0.01937535498291254
30000-Lambda-0.0001-LR-5e-05,30000,0.018371053226292133,0.019149159267544746
30000-Lambda-0.0001-LR-0.0001,500,518.6136108398438,536.2928680419922
30000-Lambda-0.0001-LR-0.0001,1000,211.27980194091796,212.34086151123046
30000-Lambda-0.0001-LR-0.0001,1500,120.39904174804687,117.99678955078124
30000-Lambda-0.0001-LR-0.0001,2000,83.04632263183593,80.50690460205078
30000-Lambda-0.0001-LR-0.0001,2500,65.71229705810546,63.42557220458984
30000-Lambda-0.0001-LR-0.0001,3000,55.916833114624026,53.823645782470706
30000-Lambda-0.0001-LR-0.0001,3500,49.060234451293944,47.12257690429688
30000-Lambda-0.0001-LR-0.0001,4000,43.45975227355957,41.70236701965332
30000-Lambda-0.0001-LR-0.0001,4500,38.480490112304686,36.93440170288086
30000-Lambda-0.0001-LR-0.0001,5000,33.924983215332034,32.59824142456055
30000-Lambda-0.0001-LR-0.0001,5500,29.773894119262696,28.65354404449463
30000-Lambda-0.0001-LR-0.0001,6000,26.05079574584961,25.11229763031006
30000-Lambda-0.0001-LR-0.0001,6500,22.75717086791992,21.972654151916505
30000-Lambda-0.0001-LR-0.0001,7000,19.853281784057618,19.197326469421387
30000-Lambda-0.0001-LR-0.0001,7500,17.27145128250122,16.723791694641115
30000-Lambda-0.0001-LR-0.0001,8000,14.943307781219483,14.488794040679931
30000-Lambda-0.0001-LR-0.0001,8500,12.81907787322998,12.446474552154541
30000-Lambda-0.0001-LR-0.0001,9000,10.86965308189392,10.57039966583252
30000-Lambda-0.0001-LR-0.0001,9500,9.079505729675294,8.846360635757446
30000-Lambda-0.0001-LR-0.0001,10000,7.441817712783814,7.267355585098267
30000-Lambda-0.0001-LR-0.0001,10500,5.958336234092712,5.8340233087539675
30000-Lambda-0.0001-LR-0.0001,11000,4.638756227493286,4.555225563049317
30000-Lambda-0.0001-LR-0.0001,11500,3.496160316467285,3.444300377368927
30000-Lambda-0.0001-LR-0.0001,12000,2.5404461920261383,2.5122915267944337
30000-Lambda-0.0001-LR-0.0001,12500,1.7731921702623368,1.7620818078517915
30000-Lambda-0.0001-LR-0.0001,13000,1.185272616147995,1.1855367004871369
30000-Lambda-0.0001-LR-0.0001,13500,0.7571730047464371,0.7639264240860939
30000-Lambda-0.0001-LR-0.0001,14000,0.4617714241147041,0.47099453285336496
30000-Lambda-0.0001-LR-0.0001,14500,0.26884468756616114,0.27771848179399966
30000-Lambda-0.0001-LR-0.0001,15000,0.14991219639778136,0.1569480136036873
30000-Lambda-0.0001-LR-0.0001,15500,0.08127015009522438,0.08604856096208095
30000-Lambda-0.0001-LR-0.0001,16000,0.04495222195982933,0.04788188487291336
30000-Lambda-0.0001-LR-0.0001,16500,0.02796067073941231,0.029789040610194207
30000-Lambda-0.0001-LR-0.0001,17000,0.02122555561363697,0.02246515117585659
30000-Lambda-0.0001-LR-0.0001,17500,0.01905711404979229,0.019950933009386062
30000-Lambda-0.0001-LR-0.0001,18000,0.018470523320138453,0.019395859353244303
30000-Lambda-0.0001-LR-0.0001,18500,0.018368177115917206,0.019211411662399768
30000-Lambda-0.0001-LR-0.0001,19000,0.018350303173065186,0.019451862946152688
30000-Lambda-0.0001-LR-0.0001,19500,0.018324705213308333,0.01926304306834936
30000-Lambda-0.0001-LR-0.0001,20000,0.018321403302252293,0.019251804612576962
30000-Lambda-0.0001-LR-0.0001,20500,0.0185802161693573,0.019177222810685634
30000-Lambda-0.0001-LR-0.0001,21000,0.01834204662591219,0.01921499613672495
30000-Lambda-0.0001-LR-0.0001,21500,0.01832111719995737,0.019237333536148073
30000-Lambda-0.0001-LR-0.0001,22000,0.018340254575014113,0.01927866991609335
30000-Lambda-0.0001-LR-0.0001,22500,0.0183211175724864,0.019237460382282735
30000-Lambda-0.0001-LR-0.0001,23000,0.01832149438560009,0.019260752014815807
30000-Lambda-0.0001-LR-0.0001,23500,0.018322435766458513,0.01924536284059286
30000-Lambda-0.0001-LR-0.0001,24000,0.01832980364561081,0.01919704470783472
30000-Lambda-0.0001-LR-0.0001,24500,0.018330499529838562,0.01922170165926218
30000-Lambda-0.0001-LR-0.0001,25000,0.018321120552718638,0.019234494492411613
30000-Lambda-0.0001-LR-0.0001,25500,0.018321118131279946,0.019238161295652388
30000-Lambda-0.0001-LR-0.0001,26000,0.01869612168520689,0.02026273012161255
30000-Lambda-0.0001-LR-0.0001,26500,0.01832111980766058,0.019235674291849136
30000-Lambda-0.0001-LR-0.0001,27000,0.01841709315776825,0.01957698632031679
30000-Lambda-0.0001-LR-0.0001,27500,0.01844435539096594,0.019403519853949548
30000-Lambda-0.0001-LR-0.0001,28000,0.01832111906260252,0.019241005554795264
30000-Lambda-0.0001-LR-0.0001,28500,0.018325634859502317,0.019255194813013077
30000-Lambda-0.0001-LR-0.0001,29000,0.01832112018018961,0.01923561692237854
30000-Lambda-0.0001-LR-0.0001,29500,0.01832127496600151,0.019244550727307796
30000-Lambda-0.0001-LR-0.0001,30000,0.01846300009638071,0.01908366959542036
30000-Lambda-0.0001-LR-0.0005,500,98.23754386901855,100.48490142822266
30000-Lambda-0.0001-LR-0.0005,1000,44.300410461425784,44.435007858276364
30000-Lambda-0.0001-LR-0.0005,1500,28.57481803894043,28.139621353149415
30000-Lambda-0.0001-LR-0.0005,2000,21.902001571655273,21.396384239196777
30000-Lambda-0.0001-LR-0.0005,2500,17.531122779846193,17.019400787353515
30000-Lambda-0.0001-LR-0.0005,3000,14.082028198242188,13.561721420288086
30000-Lambda-0.0001-LR-0.0005,3500,11.214778423309326,10.695765495300293
30000-Lambda-0.0001-LR-0.0005,4000,8.815036249160766,8.31947226524353
30000-Lambda-0.0001-LR-0.0005,4500,6.830169606208801,6.379327511787414
30000-Lambda-0.0001-LR-0.0005,5000,5.220587050914764,4.827886426448822
30000-Lambda-0.0001-LR-0.0005,5500,3.9405810713768004,3.6113097071647644
30000-Lambda-0.0001-LR-0.0005,6000,2.9354606479406358,2.669057548046112
30000-Lambda-0.0001-LR-0.0005,6500,2.149317221343517,1.9415628924965858
30000-Lambda-0.0001-LR-0.0005,7000,1.535548585653305,1.3798206634819508
30000-Lambda-0.0001-LR-0.0005,7500,1.0616540171205997,0.949480439722538
30000-Lambda-0.0001-LR-0.0005,8000,0.7067578654736281,0.6278925180435181
30000-Lambda-0.0001-LR-0.0005,8500,0.4498203031718731,0.3976912941783667
30000-Lambda-0.0001-LR-0.0005,9000,0.2752440422773361,0.2405916027724743
30000-Lambda-0.0001-LR-0.0005,9500,0.16285904943943025,0.14101291839033364
30000-Lambda-0.0001-LR-0.0005,10000,0.09440993424504995,0.08172602523118258
30000-Lambda-0.0001-LR-0.0005,10500,0.055078474804759026,0.048781727254390714
30000-Lambda-0.0001-LR-0.0005,11000,0.03409601729363203,0.03171920664608478
30000-Lambda-0.0001-LR-0.0005,11500,0.025234701111912727,0.026298195868730546
30000-Lambda-0.0001-LR-0.0005,12000,0.01998600848019123,0.020545053854584695
30000-Lambda-0.0001-LR-0.0005,12500,0.01884689535945654,0.019666598364710807
30000-Lambda-0.0001-LR-0.0005,13000,0.01929540801793337,0.02152433041483164
30000-Lambda-0.0001-LR-0.0005,13500,0.01832636259496212,0.019240008667111397
30000-Lambda-0.0001-LR-0.0005,14000,0.01839309949427843,0.019533640891313552
30000-Lambda-0.0001-LR-0.0005,14500,0.01834220513701439,0.019291173480451108
30000-Lambda-0.0001-LR-0.0005,15000,0.030370666831731796,0.03470960780978203
30000-Lambda-0.0001-LR-0.0005,15500,0.018324391916394234,0.0191422738134861
30000-Lambda-0.0001-LR-0.0005,16000,0.01843371018767357,0.01949971355497837
30000-Lambda-0.0001-LR-0.0005,16500,0.022329182550311088,0.020876086317002773
30000-Lambda-0.0001-LR-0.0005,17000,0.018323501385748387,0.019117796048521995
30000-Lambda-0.0001-LR-0.0005,17500,0.01832113228738308,0.019232787005603314
30000-Lambda-0.0001-LR-0.0005,18000,0.02137502618134022,0.025088884122669696
30000-Lambda-0.0001-LR-0.0005,18500,0.01832116972655058,0.019238410331308842
30000-Lambda-0.0001-LR-0.0005,19000,0.020309783145785333,0.01991262100636959
30000-Lambda-0.0001-LR-0.0005,19500,0.02428791355341673,0.02464746478945017
30000-Lambda-0.0001-LR-0.0005,20000,0.018347588926553728,0.01914210952818394
30000-Lambda-0.0001-LR-0.0005,20500,0.01842130608856678,0.019579588994383813
30000-Lambda-0.0001-LR-0.0005,21000,0.020810063742101193,0.021741413697600364
30000-Lambda-0.0001-LR-0.0005,21500,0.020025169476866722,0.02013701144605875
30000-Lambda-0.0001-LR-0.0005,22000,0.02180225495249033,0.019458273239433766
30000-Lambda-0.0001-LR-0.0005,22500,0.018321412056684493,0.01936987917870283
30000-Lambda-0.0001-LR-0.0005,23000,0.024550801888108254,0.020766785927116872
30000-Lambda-0.0001-LR-0.0005,23500,0.018341834656894207,0.019146101363003255
30000-Lambda-0.0001-LR-0.0005,24000,0.01832344736903906,0.019229737110435963
30000-Lambda-0.0001-LR-0.0005,24500,0.01867570951581001,0.020292827859520912
30000-Lambda-0.0001-LR-0.0005,25000,0.018362807855010033,0.019269162230193614
30000-Lambda-0.0001-LR-0.0005,25500,0.0188217232003808,0.01941730733960867
30000-Lambda-0.0001-LR-0.0005,26000,0.018325421400368212,0.01928693987429142
30000-Lambda-0.0001-LR-0.0005,26500,0.018680897913873194,0.019064850732684137
30000-Lambda-0.0001-LR-0.0005,27000,0.01862464752048254,0.019731374084949495
30000-Lambda-0.0001-LR-0.0005,27500,0.021029700338840485,0.025160992331802846
30000-Lambda-0.0001-LR-0.0005,28000,0.021218221820890903,0.019390744715929033
30000-Lambda-0.0001-LR-0.0005,28500,0.018321661464869975,0.01925724931061268
30000-Lambda-0.0001-LR-0.0005,29000,0.037050244957208635,0.041203889437019824
30000-Lambda-0.0001-LR-0.0005,29500,0.01837634537369013,0.019154352135956287
30000-Lambda-0.0001-LR-0.0005,30000,0.01832142621278763,0.019218071736395358
30000-Lambda-0.0001-LR-0.001,500,81.61495208740234,83.82724609375
30000-Lambda-0.0001-LR-0.001,1000,46.069133567810056,47.87273387908935
30000-Lambda-0.0001-LR-0.001,1500,32.52629203796387,33.375124168396
30000-Lambda-0.0001-LR-0.001,2000,24.387862586975096,24.681254959106447
30000-Lambda-0.0001-LR-0.001,2500,18.856121063232422,18.888779830932616
30000-Lambda-0.0001-LR-0.001,3000,14.75735158920288,14.688851928710937
30000-Lambda-0.0001-LR-0.001,3500,11.53200159072876,11.428353595733643
30000-Lambda-0.0001-LR-0.001,4000,8.908150625228881,8.790832090377808
30000-Lambda-0.0001-LR-0.001,4500,6.764330577850342,6.641259431838989
30000-Lambda-0.0001-LR-0.001,5000,5.032859206199646,4.909333634376526
30000-Lambda-0.0001-LR-0.001,5500,3.656104254722595,3.5369133234024046
30000-Lambda-0.0001-LR-0.001,6000,2.5813708364963532,2.4708840012550355
30000-Lambda-0.0001-LR-0.001,6500,1.7643506079912186,1.6662726253271103
30000-Lambda-0.0001-LR-0.001,7000,1.1667221054434775,1.0839172661304475
30000-Lambda-0.0001-LR-0.001,7500,0.7499159760773182,0.6842013139277696
30000-Lambda-0.0001-LR-0.001,8000,0.4726808242499828,0.4243342444300652
30000-Lambda-0.0001-LR-0.001,8500,0.29454378969967365,0.26196345649659636
30000-Lambda-0.0001-LR-0.001,9000,0.1815452106297016,0.1616270026192069
30000-Lambda-0.0001-LR-0.001,9500,0.11009355932474137,0.09985579550266266
30000-Lambda-0.0001-LR-0.001,10000,0.08661767281591892,0.10221511796116829
30000-Lambda-0.0001-LR-0.001,10500,0.04043151177465916,0.04473341666162014
30000-Lambda-0.0001-LR-0.001,11000,0.02630396597087383,0.026408773846924305
30000-Lambda-0.0001-LR-0.001,11500,0.041443899273872375,0.025502898544073106
30000-Lambda-0.0001-LR-0.001,12000,0.018782412633299828,0.019639633409678937
30000-Lambda-0.0001-LR-0.001,12500,0.024529920890927315,0.019957097806036474
30000-Lambda-0.0001-LR-0.001,13000,0.031214804202318192,0.01926275696605444
30000-Lambda-0.0001-LR-0.001,13500,0.02305910661816597,0.03712718281894922
30000-Lambda-0.0001-LR-0.001,14000,0.07784771230071783,0.07014132235199214
30000-Lambda-0.0001-LR-0.001,14500,0.02202918045222759,0.023277894034981726
30000-Lambda-0.0001-LR-0.001,15000,0.018321219459176065,0.019239436089992522
30000-Lambda-0.0001-LR-0.001,15500,0.018359062634408473,0.019338826090097426
30000-Lambda-0.0001-LR-0.001,16000,0.018370542861521243,0.01905990969389677
30000-Lambda-0.0001-LR-0.001,16500,0.018373546190559864,0.01905550081282854
30000-Lambda-0.0001-LR-0.001,17000,0.019977142661809923,0.031952685117721556
30000-Lambda-0.0001-LR-0.001,17500,0.03468742165714502,0.04633101243525743
30000-Lambda-0.0001-LR-0.001,18000,0.020443028211593627,0.020531498827040195
30000-Lambda-0.0001-LR-0.001,18500,0.01832112465053797,0.019235001504421236
30000-Lambda-0.0001-LR-0.001,19000,0.020208964496850966,0.019316341355443002
30000-Lambda-0.0001-LR-0.001,19500,0.021770071238279343,0.02381117418408394
30000-Lambda-0.0001-LR-0.001,20000,0.020322505943477155,0.021118796616792678
30000-Lambda-0.0001-LR-0.001,20500,0.022077484428882597,0.025600741058588027
30000-Lambda-0.0001-LR-0.001,21000,0.04440583437681198,0.03357212133705616
30000-Lambda-0.0001-LR-0.001,21500,0.019031700491905213,0.01984759196639061
30000-Lambda-0.0001-LR-0.001,22000,0.018938526324927808,0.019019079580903053
30000-Lambda-0.0001-LR-0.001,22500,0.01863054670393467,0.019211573339998723
30000-Lambda-0.0001-LR-0.001,23000,0.019633728079497814,0.01916236076503992
30000-Lambda-0.0001-LR-0.001,23500,0.019899687357246877,0.02055597212165594
30000-Lambda-0.0001-LR-0.001,24000,0.018321125581860543,0.019235059432685376
30000-Lambda-0.0001-LR-0.001,24500,0.02107404563575983,0.027968520298600197
30000-Lambda-0.0001-LR-0.001,25000,0.018323591351509093,0.019386685267090798
30000-Lambda-0.0001-LR-0.001,25500,0.023110858350992202,0.02255753017961979
30000-Lambda-0.0001-LR-0.001,26000,0.03414194472134113,0.019074665568768977
30000-Lambda-0.0001-LR-0.001,26500,0.02288165856152773,0.021400236338377
30000-Lambda-0.0001-LR-0.001,27000,0.023924383521080016,0.033383391052484515
30000-Lambda-0.0001-LR-0.001,27500,0.01832111719995737,0.019237298890948294
30000-Lambda-0.0001-LR-0.001,28000,0.05582311972975731,0.07336693312972783
30000-Lambda-0.0001-LR-0.001,28500,0.022876057587563992,0.019853357039391995
30000-Lambda-0.0001-LR-0.001,29000,0.01857972629368305,0.019844379089772702
30000-Lambda-0.0001-LR-0.001,29500,0.01832129545509815,0.019245997443795203
30000-Lambda-0.0001-LR-0.001,30000,0.023396915197372435,0.024482331052422524
30000-Lambda-0.0001-LR-0.005,500,16.17647695541382,16.980868101119995
30000-Lambda-0.0001-LR-0.005,1000,8.188070523738862,8.752774599194527
30000-Lambda-0.0001-LR-0.005,1500,5.527556285262108,6.110313763469458
30000-Lambda-0.0001-LR-0.005,2000,2.5234985828399656,2.781457770243287
30000-Lambda-0.0001-LR-0.005,2500,1.322906843945384,1.472908479347825
30000-Lambda-0.0001-LR-0.005,3000,0.6744650214910507,0.7345912050455808
30000-Lambda-0.0001-LR-0.005,3500,0.30195340476930144,0.33710392825305463
30000-Lambda-0.0001-LR-0.005,4000,0.12808189839124678,0.14434303008019925
30000-Lambda-0.0001-LR-0.005,4500,0.113200344145298,0.12266325652599334
30000-Lambda-0.0001-LR-0.005,5000,0.027870254777371883,0.030621205270290375
30000-Lambda-0.0001-LR-0.005,5500,0.030912678875029086,0.03421363979578018
30000-Lambda-0.0001-LR-0.005,6000,0.018565185740590094,0.01949894819408655
30000-Lambda-0.0001-LR-0.005,6500,0.4326922133564949,0.21442002411931754
30000-Lambda-0.0001-LR-0.005,7000,0.01834817249327898,0.01934734433889389
30000-Lambda-0.0001-LR-0.005,7500,0.018333750776946545,0.019280463084578515
30000-Lambda-0.0001-LR-0.005,8000,0.06040296778082847,0.08720074705779553
30000-Lambda-0.0001-LR-0.005,8500,0.534880143776536,0.7467840891331434
30000-Lambda-0.0001-LR-0.005,9000,0.01909487321972847,0.01908405590802431
30000-Lambda-0.0001-LR-0.005,9500,0.0243077103048563,0.035576453804969786
30000-Lambda-0.0001-LR-0.005,10000,0.018323091417551042,0.01928976271301508
30000-Lambda-0.0001-LR-0.005,10500,0.1668304368853569,0.035222333110868934
30000-Lambda-0.0001-LR-0.005,11000,0.01862994730472565,0.019087690114974975
30000-Lambda-0.0001-LR-0.005,11500,0.018476355634629727,0.029222412034869194
30000-Lambda-0.0001-LR-0.005,12000,0.018424661085009574,0.01942176781594753
30000-Lambda-0.0001-LR-0.005,12500,0.06506255865097046,0.11382800340652466
30000-Lambda-0.0001-LR-0.005,13000,0.03983538169413805,0.032900613732635975
30000-Lambda-0.0001-LR-0.005,13500,0.018339335918426514,0.019226568564772607
30000-Lambda-0.0001-LR-0.005,14000,0.018321562185883523,0.0192180709913373
30000-Lambda-0.0001-LR-0.005,14500,0.9238688062876463,1.3323805397376418
30000-Lambda-0.0001-LR-0.005,15000,0.6478740304708481,0.3137870477512479
30000-Lambda-0.0001-LR-0.005,15500,0.018454476445913314,0.01956880446523428
30000-Lambda-0.0001-LR-0.005,16000,0.16662266254425048,0.02264324277639389
30000-Lambda-0.0001-LR-0.005,16500,0.021965443901717664,0.14798881858587265
30000-Lambda-0.0001-LR-0.005,17000,0.031564196571707726,0.21336356326937675
30000-Lambda-0.0001-LR-0.005,17500,0.018321334943175317,0.02186721805483103
30000-Lambda-0.0001-LR-0.005,18000,0.01971651054918766,0.02071220111101866
30000-Lambda-0.0001-LR-0.005,18500,0.019533369690179825,0.025663594342768194
30000-Lambda-0.0001-LR-0.005,19000,0.01861423309892416,0.01953086778521538
30000-Lambda-0.0001-LR-0.005,19500,0.022501426562666894,0.030502200312912463
30000-Lambda-0.0001-LR-0.005,20000,0.018892678990960123,0.019319115206599236
30000-Lambda-0.0001-LR-0.005,20500,0.20770290046930312,0.26839251164346933
30000-Lambda-0.0001-LR-0.005,21000,0.0567826071754098,0.019308531656861305
30000-Lambda-0.0001-LR-0.005,21500,0.6668729301542043,1.1184583460912108
30000-Lambda-0.0001-LR-0.005,22000,0.019789943099021913,0.021703785844147207
30000-Lambda-0.0001-LR-0.005,22500,0.018328247033059596,0.0193273538723588
30000-Lambda-0.0001-LR-0.005,23000,0.018347311951220035,0.019264727272093295
30000-Lambda-0.0001-LR-0.005,23500,0.01866505891084671,0.020486095547676088
30000-Lambda-0.0001-LR-0.005,24000,0.024983044341206552,0.02103549912571907
30000-Lambda-0.0001-LR-0.005,24500,0.018381808325648306,0.019669971242547036
30000-Lambda-0.0001-LR-0.005,25000,0.24119164496660234,0.06573458332568408
30000-Lambda-0.0001-LR-0.005,25500,0.03636444602161646,0.022813904099166393
30000-Lambda-0.0001-LR-0.005,26000,1.233739772066474,0.8597919961437583
30000-Lambda-0.0001-LR-0.005,26500,0.46613817699253557,0.29015585631132124
30000-Lambda-0.0001-LR-0.005,27000,0.018332386389374733,0.019237655214965343
30000-Lambda-0.0001-LR-0.005,27500,0.04251193180680275,0.1050598032772541
30000-Lambda-0.0001-LR-0.005,28000,0.694320659711957,0.5270093401893974
30000-Lambda-0.0001-LR-0.005,28500,0.6760784707963466,0.9531985906884074
30000-Lambda-0.0001-LR-0.005,29000,0.01832115203142166,0.019241400249302387
30000-Lambda-0.0001-LR-0.005,29500,0.8882740326225758,0.4738157045096159
30000-Lambda-0.0001-LR-0.005,30000,0.02492171563208103,0.019313192553818227
30000-Lambda-0.0001-LR-0.01,500,5.582153010368347,5.8049055457115175
30000-Lambda-0.0001-LR-0.01,1000,1.793651969730854,1.9073262326419353
30000-Lambda-0.0001-LR-0.01,1500,0.6638223882764578,0.7127844765782356
30000-Lambda-0.0001-LR-0.01,2000,0.3947151143103838,0.44890737645328044
30000-Lambda-0.0001-LR-0.01,2500,0.09896691236644983,0.13443746902048587
30000-Lambda-0.0001-LR-0.01,3000,0.03645113706588745,0.03866266738623381
30000-Lambda-0.0001-LR-0.01,3500,0.021656837686896323,0.022814792208373548
30000-Lambda-0.0001-LR-0.01,4000,0.020099081657826902,0.020606501772999764
30000-Lambda-0.0001-LR-0.01,4500,2.5964052096009254,3.1305991565808653
30000-Lambda-0.0001-LR-0.01,5000,0.019193058274686335,0.01916782818734646
30000-Lambda-0.0001-LR-0.01,5500,0.04197327271103859,0.039320528507232666
30000-Lambda-0.0001-LR-0.01,6000,0.30099555030465125,0.08173936922103167
30000-Lambda-0.0001-LR-0.01,6500,0.018321249075233935,0.019241503812372683
30000-Lambda-0.0001-LR-0.01,7000,4.258386260271072,6.38820404689759
30000-Lambda-0.0001-LR-0.01,7500,0.01863636467605829,0.022974080592393874
30000-Lambda-0.0001-LR-0.01,8000,0.018322012573480605,0.019223644584417342
30000-Lambda-0.0001-LR-0.01,8500,0.01916014701128006,0.020042313262820244
30000-Lambda-0.0001-LR-0.01,9000,0.01888010874390602,0.01974361389875412
30000-Lambda-0.0001-LR-0.01,9500,0.5337938429787755,1.904300056770444
30000-Lambda-0.0001-LR-0.01,10000,0.05494312569499016,0.024644519202411175
30000-Lambda-0.0001-LR-0.01,10500,0.01938242483884096,0.019446990080177785
30000-Lambda-0.0001-LR-0.01,11000,0.0393227007240057,0.0361902916803956
30000-Lambda-0.0001-LR-0.01,11500,0.018337165378034113,0.019190018624067308
30000-Lambda-0.0001-LR-0.01,12000,0.06960973422974348,0.03328877501189709
30000-Lambda-0.0001-LR-0.01,12500,0.5233991961926222,0.56689314506948
30000-Lambda-0.0001-LR-0.01,13000,0.03464738503098488,0.05779741015285254
30000-Lambda-0.0001-LR-0.01,13500,0.018340438790619373,0.019046996161341666
30000-Lambda-0.0001-LR-0.01,14000,3.2510418308898807,5.105922675505281
30000-Lambda-0.0001-LR-0.01,14500,0.0451146824285388,0.04970442913472652
30000-Lambda-0.0001-LR-0.01,15000,0.018331879377365114,0.019088654033839702
30000-Lambda-0.0001-LR-0.01,15500,0.08804393447935581,0.02053205780684948
30000-Lambda-0.0001-LR-0.01,16000,0.046248181723058224,0.0607414847239852
30000-Lambda-0.0001-LR-0.01,16500,0.019662414118647574,0.023286829888820647
30000-Lambda-0.0001-LR-0.01,17000,5.179448671638966,3.7614484414458276
30000-Lambda-0.0001-LR-0.01,17500,0.018880976364016533,0.019108453951776027
30000-Lambda-0.0001-LR-0.01,18000,0.6813275594264269,1.1585930816829204
30000-Lambda-0.0001-LR-0.01,18500,0.018321564607322215,0.01925600562244654
30000-Lambda-0.0001-LR-0.01,19000,0.018333383463323118,0.01940354350954294
30000-Lambda-0.0001-LR-0.01,19500,0.06008730046451092,0.036577623710036276
30000-Lambda-0.0001-LR-0.01,20000,0.018330030143260956,0.02083166167140007
