0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.99996096,0.9060942,0.82610774,0.76138324,0.7134262,0.6811349,0.6610997,0.6478237,0.63553625,0.62114525,0.60526145,0.5901179,0.57662225,0.56488395,0.5539614,0.5411748,0.525184,0.5070385,0.48896003,0.47064698,0.4511152,0.4303655,0.40967068,0.39013067,0.37264973,0.35831,0.3471852,0.33830208,0.32998186,0.3212417,0.31201568,0.3029896,0.2949471,0.28845772,0.28327516,0.27886915,0.2744905,0.27028155,0.2672199,0.26660594,0.26896742,0.27355507,0.278485,0.28173947,0.28206816,0.27982664,0.2766743,0.2742385,0.27297497,0.27219257,0.27122512,0.269936,0.2686311,0.26792166,0.268525,0.27043143,0.27272075,0.27429602,0.27523386,0.27684864
0.99994874,0.98081845,0.9512841,0.906879,0.85917705,0.81685275,0.7809197,0.74602515,0.7101355,0.6664852,0.613893,0.5581798,0.5078162,0.46965146,0.44592836,0.43563095,0.43431243,0.43768433,0.44197395,0.44363755,0.44130862,0.43542224,0.42688134,0.41598633,0.40298384,0.38885522,0.37399292,0.35842618,0.3423967,0.3265214,0.31176937,0.29925364,0.29014793,0.28527084,0.28448877,0.28526837,0.28452685,0.2800114,0.27253294,0.26425913,0.25804555,0.2558189,0.25868446,0.2666477,0.27933517,0.2954687,0.31270975,0.32679743,0.33279303,0.33036444,0.32487497,0.32135803,0.32089397,0.32145014,0.32204264,0.32129595,0.31814575,0.31350756,0.3095589,0.30844873
0.99996066,0.9274233,0.8716634,0.82890415,0.7994634,0.7798014,0.7658749,0.7521943,0.7369788,0.71981347,0.69863594,0.6724965,0.6421743,0.6108211,0.5804102,0.5517667,0.52461404,0.49961993,0.47757593,0.46028826,0.449252,0.4451775,0.44703034,0.4544012,0.46686214,0.4847323,0.50692976,0.52715886,0.5370094,0.52992475,0.5079531,0.47915694,0.4521751,0.4330824,0.42213708,0.41621038,0.41117892,0.40454015,0.3962557,0.3871432,0.37819564,0.36976698,0.36330384,0.3604749,0.36282247,0.37047648,0.38113722,0.3903674,0.3945828,0.3932793,0.38818854,0.38053173,0.37211484,0.3650002,0.36132163,0.3614045,0.36444092,0.3694862,0.37607363,0.38388434
0.9778585,0.9902679,0.9999373,0.9871638,0.9511802,0.9033649,0.8541384,0.812602,0.7797794,0.7493713,0.7128912,0.6670411,0.6180752,0.5731903,0.5358986,0.5042616,0.47621486,0.45128173,0.43008068,0.41305476,0.40092993,0.3943229,0.39279142,0.39531797,0.40068582,0.4074803,0.41458282,0.4214274,0.42855832,0.4358777,0.44198924,0.4449,0.44164783,0.42994943,0.41076395,0.38754547,0.36380726,0.3411537,0.32055348,0.30332187,0.29014805,0.28135407,0.27692035,0.27638277,0.27844316,0.2809765,0.28257787,0.2828724,0.28214246,0.28047144,0.278849,0.27841833,0.27950972,0.28134066,0.2831516,0.2845062,0.28507522,0.28487265,0.28459603,0.2849157
0.9999624,0.88901067,0.79864395,0.7286388,0.6765246,0.6390883,0.6116483,0.5906762,0.573454,0.5585549,0.5458307,0.53597367,0.527522,0.5185093,0.5074833,0.49497643,0.48201412,0.4693272,0.4570405,0.44424695,0.42978337,0.4134971,0.39648882,0.3805491,0.3669541,0.35584596,0.34649634,0.33805898,0.33038214,0.3238876,0.31939414,0.31742805,0.31772038,0.31926817,0.32104543,0.3226102,0.32406494,0.3255793,0.32720464,0.3286048,0.32930872,0.32882783,0.32712534,0.32448432,0.32179075,0.32005945,0.31980017,0.3204776,0.32077274,0.3198793,0.31785327,0.31556842,0.3136233,0.31175962,0.30936846,0.30634844,0.30322737,0.3005731,0.29853365,0.29714674
0.9999598,0.92089623,0.8537668,0.79244524,0.73158413,0.6725602,0.62049073,0.5787403,0.5459619,0.51924026,0.49661002,0.47687197,0.4592681,0.44161022,0.42323527,0.40427113,0.38610983,0.3696697,0.35552353,0.34419358,0.33494854,0.32778707,0.32227907,0.31904683,0.31680566,0.31396198,0.31015748,0.30666208,0.3059813,0.31095296,0.3257427,0.35181928,0.38529295,0.41801214,0.4418469,0.45264664,0.45161885,0.4433033,0.43304074,0.42232192,0.41099536,0.39878213,0.3863239,0.37524775,0.36608705,0.35771546,0.3489514,0.33980277,0.3315605,0.32519397,0.32154453,0.32199055,0.32872123,0.34138104,0.3560588,0.3678208,0.3768454,0.3852396,0.39496067,0.40613142
0.9999658,0.7730051,0.6216299,0.5212381,0.4530497,0.40411893,0.3664441,0.3354339,0.31044295,0.2912067,0.2776525,0.26911834,0.26424572,0.2616739,0.26027942,0.26021647,0.2623687,0.26837897,0.2797676,0.29662496,0.3150994,0.32852334,0.3307055,0.32003284,0.2997765,0.27637842,0.2551469,0.23869446,0.22707346,0.220135,0.21770999,0.21962246,0.22596858,0.23710029,0.25133035,0.26628366,0.28056377,0.2952951,0.31208187,0.3310395,0.3518972,0.37288556,0.39077488,0.4004989,0.39942348,0.38970536,0.3770401,0.36568716,0.35633913,0.34848276,0.34149835,0.33530107,0.3300605,0.32576096,0.32086012,0.3134969,0.3034289,0.29267776,0.28351045,0.2773325
0.9999643,0.8912601,0.7769338,0.6682582,0.5733861,0.49688828,0.4380151,0.39227775,0.3558115,0.32688537,0.30492353,0.2889484,0.27821684,0.27191606,0.2673356,0.2616542,0.2536469,0.2451479,0.23813261,0.23385708,0.23239417,0.23242286,0.23242052,0.23156406,0.2310887,0.23399305,0.24326134,0.258991,0.27676067,0.28915784,0.29202598,0.28700298,0.2790826,0.27271459,0.26861283,0.26456246,0.2588783,0.25266588,0.24887437,0.2489286,0.25298524,0.26046842,0.26929155,0.27671963,0.28058052,0.28106242,0.28002578,0.27958778,0.28109843,0.28351206,0.28570902,0.2871769,0.2890726,0.29300374,0.2999016,0.31018597,0.3208929,0.32790715,0.32807636,0.32242516
0.99996793,0.8748302,0.7644652,0.6701514,0.59219736,0.52814525,0.47539946,0.43235806,0.39987734,0.37943232,0.37050027,0.3727012,0.3844502,0.40544522,0.43415728,0.46569923,0.49305952,0.510102,0.51815933,0.521304,0.52020866,0.51248735,0.4972216,0.4763443,0.4515787,0.42252323,0.3910511,0.36029622,0.3347361,0.31512696,0.30009067,0.28740594,0.2756776,0.26607126,0.2610947,0.2626757,0.269299,0.27862048,0.2911091,0.3089652,0.3340885,0.3656877,0.401855,0.43747836,0.46460435,0.48052335,0.48744103,0.48958814,0.48707962,0.4800522,0.47331753,0.47325355,0.4844781,0.50656456,0.53654045,0.5704905,0.60082614,0.6213561,0.6292896,0.6244663
0.99997634,0.82225454,0.6885603,0.59393394,0.5297085,0.48680136,0.45792037,0.43807915,0.42499897,0.41660368,0.4110178,0.40627792,0.40102094,0.3946136,0.38658813,0.37707996,0.36682472,0.35632196,0.345187,0.33278593,0.31897798,0.3045744,0.29082978,0.27910605,0.27038667,0.26476085,0.2615505,0.25992113,0.259461,0.2601339,0.26176012,0.26398277,0.26618156,0.2673679,0.26655868,0.26340386,0.2586745,0.25365058,0.24942113,0.24633181,0.24380396,0.24052031,0.23548222,0.22871278,0.22126979,0.21435378,0.20849937,0.20365159,0.19955762,0.19647986,0.19489902,0.1953432,0.19833429,0.20402545,0.21126577,0.2180721,0.22273533,0.2253941,0.22714986,0.2289951
0.99997145,0.8793028,0.77549845,0.6897489,0.62178737,0.56799054,0.5213389,0.47510847,0.42782792,0.38311505,0.34578636,0.31860587,0.30136868,0.29317713,0.29168501,0.29461184,0.299028,0.30245817,0.30301663,0.3002805,0.29457113,0.2866433,0.27718237,0.2662991,0.25431195,0.24227397,0.23143835,0.22256249,0.21508478,0.2080057,0.20059535,0.19329429,0.18714043,0.18296614,0.18104781,0.18169191,0.18519324,0.19116263,0.19815569,0.2046788,0.21028647,0.21587366,0.22206795,0.22743173,0.23035423,0.23076895,0.2301852,0.22983663,0.22931537,0.22849606,0.22659859,0.22444169,0.22317736,0.22417767,0.22690931,0.22961645,0.23107824,0.23137355,0.23140423,0.23088108
0.99996203,0.86767894,0.7573175,0.66857177,0.6007719,0.54997224,0.51359296,0.48912767,0.47226244,0.45869458,0.44477817,0.43136746,0.4189382,0.4076527,0.39747936,0.3884717,0.38065466,0.3736221,0.3673258,0.36171645,0.35627538,0.34979588,0.3409347,0.32967684,0.3171412,0.30492425,0.29440498,0.285991,0.27971587,0.27514777,0.2720989,0.2706366,0.27107173,0.27343485,0.2769149,0.27988604,0.28094366,0.2794941,0.27608976,0.2716849,0.26788455,0.2656242,0.26493222,0.264897,0.264725,0.26424065,0.2638636,0.26426628,0.2659915,0.26929578,0.27416083,0.28011984,0.2860154,0.29057384,0.2931145,0.29378942,0.29348028,0.2930397,0.29297665,0.2930446
0.99995744,0.9358581,0.89008594,0.8517471,0.81435406,0.7759215,0.7362437,0.6960682,0.6571236,0.6204671,0.58668065,0.55592865,0.5281,0.5024573,0.47851038,0.456047,0.43418333,0.41248864,0.3905785,0.3694007,0.35027748,0.33424413,0.32082447,0.309276,0.29909724,0.29071492,0.28435275,0.28009206,0.2777587,0.27614516,0.2738163,0.26966873,0.26421082,0.25954875,0.25758812,0.25925374,0.26324973,0.2680033,0.27263358,0.2774273,0.28132397,0.28277767,0.28032875,0.2748887,0.26775393,0.26032278,0.253468,0.24783035,0.24429075,0.24379574,0.24596083,0.24921748,0.25195375,0.25479615,0.25932616,0.26661563,0.27483222,0.28074455,0.2809419,0.2755829
